country,year,gdp_change_%,lu,lp,lp_%,lpc,lpc_%,ls,lsc,lsc_%,lh,lhc,lhc_%,yr_sch,yr_sch_%,yr_sch_pri,yr_sch_pri_%,yr_sch_sec,yr_sch_sec_%,yr_sch_ter,yr_sch_ter_%,pop,pop_%
Poland,2005,23.732,0.4,13.9,-20.114942528735625,13.7,-19.411764705882362,68.9,67.1,2.130898021308969,16.8,11.1,21.97802197802199,11.43,4.003639672429471,7.48,2.3255813953488413,3.39,5.2795031055900665,0.56,21.739130434782616,20985,5.066840234316317
Poland,2010,14.216000000000001,0.2,10.5,-24.460431654676263,10.5,-23.357664233576635,65.5,63.7,-5.067064083457518,23.8,15.7,41.44144144144144,11.95,4.549431321084851,7.62,1.8716577540106805,3.54,4.424778761061954,0.79,41.071428571428555,22338,6.447462473195142
Portugal,1980,12.341,19.6,63.8,9.059829059829049,46.2,16.666666666666675,12.5,7.4,32.14285714285716,4.1,1.9,58.33333333333333,4.36,32.121212121212125,3.18,29.795918367346943,1.06,37.66233766233766,0.12,50.0,4486,8.777885548011643
Portugal,1985,24.576999999999998,14.5,64.2,0.6269592476489061,49.1,6.277056277056281,14.9,9.0,21.62162162162162,6.3,2.7,42.105263157894754,5.24,20.1834862385321,3.69,16.037735849056588,1.37,29.24528301886793,0.18,50.0,4766,6.241640659830594
Portugal,1990,15.161,9.0,64.5,0.4672897196261738,51.8,5.498981670061087,17.5,10.8,20.000000000000018,8.9,3.6,33.33333333333333,6.18,17.938931297709914,4.21,14.092140921409225,1.72,25.547445255474432,0.25,38.888888888888886,4984,4.574066302979429
Portugal,1995,18.927,6.3,60.5,-6.2015503875969,51.0,-1.5444015444015413,22.7,14.4,33.33333333333333,10.5,3.8,5.555555555555558,6.93,12.135922330097081,4.64,10.213776722090252,2.0,16.279069767441868,0.29,15.999999999999993,5156,3.451043338683779
Portugal,2000,7.388999999999999,3.9,54.6,-9.752066115702473,48.2,-5.490196078431364,27.7,17.9,24.305555555555536,13.8,4.5,18.42105263157896,7.77,12.12121212121211,5.05,8.836206896551735,2.36,17.999999999999993,0.36,24.13793103448276,5427,5.256012412723043
Portugal,2005,2.111,5.4,51.8,-5.128205128205132,47.9,-0.6224066390041583,29.3,14.1,-21.22905027932961,13.5,4.0,-11.111111111111116,7.86,1.1583011583011782,5.23,3.5643564356435675,2.28,-3.3898305084745783,0.35,-2.777777777777779,5745,5.859590934217795
Portugal,2010,-4.146000000000001,4.1,45.1,-12.93436293436293,43.1,-10.020876826722336,35.5,16.3,15.602836879432624,15.3,4.2,5.000000000000004,8.51,8.269720101781154,5.51,5.3537284894837445,2.61,14.473684210526327,0.39,11.428571428571432,5964,3.8120104438642333
Senegal,1980,10.506,55.9,38.6,-5.623471882640585,13.6,-13.924050632911399,4.4,2.3,76.92307692307689,1.1,0.7,39.99999999999999,2.25,4.651162790697683,1.9,-1.041666666666663,0.32,52.380952380952394,0.04,33.33333333333335,1910,10.086455331412104
Senegal,1985,15.876000000000001,56.7,36.3,-5.958549222797938,11.8,-13.235294117647056,5.5,2.9,26.086956521739136,1.5,0.9,28.57142857142858,2.32,3.111111111111109,1.86,-2.1052631578947323,0.41,28.125,0.05,25.0,2149,12.5130890052356
Senegal,1990,4.2059999999999995,59.3,32.7,-9.917355371900815,9.0,-23.728813559322038,6.5,3.6,24.13793103448276,1.6,1.0,11.111111111111116,2.26,-2.5862068965517238,1.73,-6.989247311827961,0.48,17.07317073170731,0.05,0.0,2481,15.449046067938577
Senegal,1995,22.634,63.0,28.4,-13.149847094801236,6.7,-25.555555555555554,7.1,4.1,13.888888888888884,1.6,1.0,0.0,2.14,-5.309734513274322,1.57,-9.248554913294793,0.51,6.25,0.05,0.0,2847,14.752116082224909
Senegal,2000,18.504,67.2,23.8,-16.197183098591537,5.0,-25.373134328358216,7.6,4.6,12.195121951219523,1.4,0.9,-9.999999999999998,1.98,-7.476635514018692,1.4,-10.828025477707016,0.54,5.882352941176472,0.05,0.0,3278,15.138742536002802
Senegal,2005,15.922999999999998,73.7,18.1,-23.949579831932766,3.5,-30.000000000000004,7.4,4.6,0.0,0.8,0.6,-33.333333333333336,1.66,-16.161616161616166,1.14,-18.571428571428573,0.49,-9.259259259259267,0.03,-40.0,3833,16.931055521659545
Senegal,2010,17.364,61.5,26.5,46.40883977900552,12.2,248.57142857142853,8.6,2.9,-36.95652173913043,3.3,2.2,266.6666666666667,2.65,59.638554216867476,1.88,64.91228070175438,0.66,34.69387755102042,0.11,266.6666666666667,4548,18.653795982259336
Sierra Leone,1980,3.2219999999999995,88.5,6.6,31.999999999999986,3.9,30.000000000000004,4.5,1.6,23.076923076923084,0.3,0.2,0.0,1.0,31.578947368421062,0.71,31.481481481481467,0.28,33.33333333333335,0.01,0.0,1211,8.512544802867383
Sierra Leone,1985,2.784,85.0,8.6,30.303030303030297,4.9,25.64102564102566,6.0,2.0,25.0,0.4,0.3,49.99999999999998,1.3,30.000000000000004,0.92,29.5774647887324,0.37,32.14285714285714,0.01,0.0,1327,9.578860445912474
Sierra Leone,1990,-12.474000000000002,81.0,10.8,25.581395348837233,5.9,20.408163265306122,7.6,2.5,25.0,0.6,0.4,33.33333333333335,1.66,27.692307692307683,1.16,26.08695652173911,0.48,29.729729729729737,0.02,100.0,1492,12.434061793519223
Sierra Leone,1995,-61.367,76.6,12.7,17.59259259259258,6.7,13.55932203389829,10.0,3.2,28.000000000000004,0.8,0.5,25.0,2.07,24.69879518072289,1.43,23.275862068965523,0.62,29.166666666666675,0.03,50.0,1506,0.9383378016085686
Sierra Leone,2000,64.327,71.7,16.0,25.984251968503933,8.2,22.388059701492512,11.4,3.6,12.5,0.9,0.6,19.999999999999996,2.44,17.874396135265712,1.7,18.881118881118873,0.7,12.903225806451601,0.03,0.0,1608,6.7729083665338585
Sierra Leone,2005,25.374,65.7,20.6,28.750000000000007,10.2,24.390243902439025,12.6,4.0,11.111111111111116,1.1,0.8,33.33333333333335,2.86,17.21311475409837,2.04,19.999999999999996,0.78,11.428571428571432,0.04,33.33333333333335,1925,19.7139303482587
Sierra Leone,2010,52.112,62.6,20.6,0.0,10.0,-1.9607843137254832,15.4,5.0,25.0,1.4,1.0,25.0,3.26,13.98601398601398,2.25,10.294117647058831,0.97,24.35897435897436,0.05,25.0,2110,9.610389610389603
South Africa,1980,14.851,30.2,41.1,20.882352941176485,11.8,28.260869565217405,27.4,10.1,18.823529411764707,1.4,0.1,-66.66666666666666,4.9,3.3755274261603407,3.86,6.043956043956045,1.01,-2.8846153846153855,0.03,-50.0,10385,14.510971441173236
South Africa,1985,7.502000000000001,22.2,47.8,16.301703163017024,4.9,-58.47457627118644,27.5,6.2,-38.613861386138616,2.4,0.2,100.0,4.96,1.2244897959183598,3.94,2.0725388601036343,0.96,-4.950495049504955,0.05,66.66666666666667,12073,16.254212806933065
South Africa,1990,0.9609999999999999,13.1,47.3,-1.0460251046025104,17.9,265.3061224489795,34.2,11.6,87.09677419354837,5.4,0.5,150.0,6.58,32.66129032258065,5.05,28.1725888324873,1.41,46.875,0.12,140.0,13959,15.621635053424999
South Africa,1995,12.899999999999999,5.2,42.8,-9.513742071881603,21.2,18.43575418994414,42.6,24.5,111.20689655172416,9.4,0.8,60.00000000000001,8.23,25.07598784194529,5.88,16.43564356435643,2.15,52.48226950354611,0.2,66.66666666666667,17062,22.229386059173283
South Africa,2000,18.104,17.3,24.5,-42.75700934579439,6.9,-67.45283018867924,48.9,19.1,-22.04081632653061,9.3,0.7,-12.50000000000001,7.54,-8.383961117861482,5.18,-11.904761904761907,2.17,0.9302325581395321,0.2,0.0,19437,13.919821826280621
South Africa,2005,17.894000000000002,11.6,21.9,-10.612244897959188,6.7,-2.898550724637683,58.6,32.5,70.15706806282722,7.9,0.6,-14.28571428571428,8.5,12.732095490716189,5.66,9.26640926640927,2.67,23.041474654377893,0.17,-15.000000000000002,20331,4.599475227658578
South Africa,2010,12.504,5.7,18.6,-15.068493150684914,6.1,-8.955223880597018,69.3,55.0,69.23076923076923,6.3,0.4,-33.33333333333333,9.72,14.35294117647059,6.16,8.833922261484094,3.42,28.08988764044944,0.13,-23.529411764705888,20418,0.42791795779844044
Spain,1980,5.384,30.3,46.2,-3.9501039501039448,34.8,-7.936507936507942,15.6,6.6,46.66666666666666,8.0,5.2,44.44444444444444,6.17,12.79707495429616,4.55,4.357798165137594,1.36,46.23655913978495,0.26,44.444444444444464,17495,5.4042655741655565
Spain,1985,21.792,28.2,39.2,-15.151515151515149,29.2,-16.091954022988496,23.6,7.9,19.696969696969703,9.0,5.8,11.538461538461542,6.63,7.455429497568877,4.53,-0.4395604395604269,1.8,32.35294117647059,0.3,15.384615384615374,18454,5.481566161760498
Spain,1990,8.244,23.7,35.7,-8.92857142857143,26.5,-9.246575342465746,30.7,10.2,29.11392405063289,9.9,6.4,10.344827586206895,7.24,9.200603318250389,4.69,3.532008830022071,2.23,23.888888888888893,0.33,10.000000000000009,19607,6.247967920234099
Spain,1995,19.622,15.9,28.3,-20.728291316526615,21.1,-20.37735849056603,40.9,14.0,37.254901960784316,14.9,9.7,51.56249999999998,8.49,17.265193370165743,4.96,5.756929637526653,3.04,36.322869955156946,0.49,48.484848484848484,20707,5.610241240373326
Spain,2000,17.821,9.5,21.2,-25.08833922261484,16.1,-23.696682464454977,45.9,16.4,17.142857142857125,23.3,15.2,56.70103092783505,9.78,15.194346289752648,5.14,3.629032258064502,3.87,27.302631578947366,0.77,57.14285714285714,22021,6.345680204761672
Spain,2005,8.481000000000002,1.0,21.8,2.8301886792452935,16.9,4.968944099378869,48.6,21.4,30.487804878048784,28.6,18.8,23.684210526315795,10.82,10.633946830265861,5.42,5.447470817120625,4.46,15.245478036175708,0.95,23.376623376623364,24638,11.884110621679312
Spain,2010,-3.6140000000000003,1.1,18.4,-15.596330275229365,14.7,-13.017751479289942,50.0,22.2,3.738317757009346,30.5,20.3,7.978723404255317,10.85,0.27726432532346745,5.19,-4.243542435424342,4.64,4.035874439461873,1.02,7.36842105263158,25571,3.7868333468625615
Sri Lanka,1980,26.464,14.4,48.7,11.69724770642202,28.6,24.89082969432317,35.7,21.6,1.8867924528301883,1.2,0.7,-22.222222222222232,6.39,6.322795341098164,4.89,12.67281105990783,1.46,-9.876543209876553,0.04,-20.000000000000007,5928,12.613981762917925
Sri Lanka,1985,15.64,12.6,41.8,-14.16837782340864,25.7,-10.139860139860147,43.1,27.4,26.851851851851837,2.5,1.6,128.5714285714286,7.26,13.6150234741784,5.43,11.042944785276077,1.75,19.863013698630148,0.08,100.0,6699,13.006072874493935
Sri Lanka,1990,29.372999999999998,10.1,35.1,-16.028708133971282,22.1,-14.00778210116731,49.8,32.7,19.343065693430674,5.0,3.3,106.24999999999996,8.19,12.80991735537189,5.96,9.760589318600378,2.06,17.714285714285726,0.17,112.5,7665,14.420062695924774
Sri Lanka,1995,29.737000000000002,9.4,25.2,-28.205128205128204,16.1,-27.14932126696833,56.3,38.7,18.34862385321101,9.1,6.0,81.81818181818184,9.09,10.989010989010994,6.34,6.375838926174504,2.45,18.93203883495147,0.3,76.47058823529409,8605,12.263535551206783
Sri Lanka,2000,21.582,8.5,15.1,-40.07936507936508,9.8,-39.13043478260869,61.6,44.3,14.470284237726073,14.8,9.8,63.33333333333335,10.19,12.101210121012107,6.38,0.6309148264984188,3.32,35.51020408163264,0.49,63.33333333333333,9537,10.830912260313763
Sri Lanka,2005,30.196,6.3,16.4,8.609271523178808,10.7,9.183673469387731,62.1,34.1,-23.024830699774256,15.2,10.1,3.0612244897959107,10.37,1.7664376840039298,6.39,0.15673981191222097,3.47,4.518072289156638,0.51,4.081632653061229,10519,10.296739016462197
Sri Lanka,2010,35.747,3.7,17.3,5.487804878048785,11.4,6.542056074766367,63.1,16.4,-51.90615835777126,15.9,10.5,3.960396039603964,10.45,0.7714561234329897,6.3,-1.4084507042253502,3.63,4.610951008645525,0.53,3.9215686274509887,11488,9.211902272079087
Sudan,1980,5.808000000000001,78.7,17.4,13.725490196078427,8.8,37.5,3.2,1.6,77.77777777777779,0.8,0.5,0.0,0.97,29.33333333333332,0.69,25.45454545454544,0.26,44.444444444444464,0.03,50.0,6683,15.963907686968604
Sudan,1985,21.487000000000002,76.0,19.0,9.195402298850585,11.5,30.681818181818166,4.2,2.2,37.5,0.8,0.5,0.0,1.16,19.58762886597938,0.81,17.391304347826097,0.32,23.076923076923084,0.03,0.0,7813,16.908573993715393
Sudan,1990,19.667,71.1,21.2,11.578947368421044,15.5,34.78260869565217,7.0,3.3,49.99999999999998,0.7,0.5,0.0,1.68,44.827586206896555,1.24,53.08641975308641,0.42,31.25,0.02,-33.33333333333333,8834,13.067963650326387
Sudan,1995,32.859,65.5,23.9,12.735849056603765,19.6,26.45161290322582,9.8,4.0,21.212121212121215,0.9,0.6,19.999999999999996,2.23,32.738095238095234,1.68,35.48387096774193,0.52,23.809523809523814,0.03,50.0,10182,15.259225718813685
Sudan,2000,36.618,60.5,25.8,7.949790794979084,22.8,16.326530612244895,12.4,4.4,10.000000000000009,1.2,0.8,33.33333333333335,2.74,22.869955156950695,2.08,23.809523809523814,0.62,19.23076923076923,0.04,33.33333333333335,11775,15.645256334708302
Sudan,2005,18.993,56.5,27.9,8.139534883720923,25.9,13.596491228070162,13.6,4.3,-2.272727272727282,2.0,1.3,62.5,3.15,14.963503649635035,2.4,15.384615384615374,0.69,11.290322580645151,0.06,50.0,13439,14.131634819532902
Sudan,2010,-9.745000000000001,53.2,30.4,8.960573476702516,29.2,12.741312741312738,13.4,3.8,-11.627906976744185,3.0,1.9,46.153846153846146,3.48,10.476190476190483,2.66,10.83333333333334,0.72,4.347826086956519,0.1,66.66666666666667,15529,15.551752362526972
Sweden,1980,16.897,1.2,34.7,-23.73626373626373,24.5,-22.468354430379755,46.8,38.9,15.430267062314517,17.4,11.3,36.14457831325302,10.31,9.564293304994687,5.62,1.9963702359346636,4.11,17.765042979942702,0.57,35.7142857142857,4203,1.0579466217840894
Sweden,1985,13.725,1.3,27.8,-19.884726224783865,19.9,-18.775510204081634,51.3,40.8,4.884318766066831,19.6,12.8,13.27433628318584,10.71,3.879728419010675,5.69,1.2455516014235002,4.37,6.326034063260333,0.65,14.035087719298268,4230,0.6423982869379063
Sweden,1990,0.8140000000000001,1.3,20.6,-25.899280575539564,14.9,-25.125628140703515,55.6,44.0,7.843137254901977,22.5,14.7,14.843749999999979,11.2,4.575163398692794,5.75,1.0544815465729274,4.71,7.78032036613272,0.74,13.846153846153841,4330,2.3640661938534313
Sweden,1995,17.144,1.7,14.4,-30.097087378640776,10.8,-27.516778523489926,58.2,46.2,5.000000000000004,25.6,16.7,13.605442176870742,11.61,3.660714285714284,5.79,0.6956521739130528,4.98,5.732484076433142,0.85,14.864864864864868,4529,4.5958429561201
Sweden,2000,15.06,1.7,10.1,-29.861111111111114,7.6,-29.62962962962964,62.2,51.4,11.255411255411252,26.1,17.1,2.3952095808383422,11.92,2.670111972437561,5.83,0.6908462867012188,5.22,4.819277108433728,0.86,1.17647058823529,4686,3.4665489070434985
Sweden,2005,6.170000000000001,1.6,6.4,-36.633663366336634,4.8,-36.8421052631579,63.7,53.2,3.5019455252918386,28.6,18.9,10.526315789473673,12.24,2.684563758389258,5.88,0.8576329331046351,5.41,3.6398467432950277,0.95,10.465116279069765,4788,2.176696542893719
Sweden,2010,12.405,1.7,4.1,-35.937500000000014,3.2,-33.33333333333333,62.2,52.0,-2.2556390977443663,32.0,21.3,12.69841269841272,12.39,1.225490196078427,5.87,-0.170068027210879,5.45,0.7393715341959428,1.06,11.578947368421066,4758,-0.6265664160400974
Switzerland,1980,9.073,2.4,28.1,-25.66137566137565,20.1,-24.15094339622641,57.0,46.1,22.933333333333337,12.4,8.1,9.459459459459453,11.32,6.291079812206579,6.91,-1.1444921316165924,3.99,21.646341463414643,0.41,10.81081081081081,3227,1.1281729865246115
Switzerland,1985,14.805,6.2,25.5,-9.25266903914591,18.6,-7.462686567164178,53.8,41.8,-9.327548806941444,14.5,9.4,16.049382716049386,10.88,-3.886925795052998,6.42,-7.09117221418235,3.98,-0.25062656641604564,0.48,17.07317073170731,3456,7.096374341493639
Switzerland,1990,3.7960000000000003,7.2,22.9,-10.196078431372557,17.0,-8.602150537634412,52.5,41.1,-1.674641148325351,17.4,11.3,20.21276595744681,10.89,0.09191176470588758,6.11,-4.828660436137067,4.2,5.527638190954787,0.57,18.75,3743,8.30439814814814
Switzerland,1995,7.8180000000000005,8.3,21.0,-8.296943231441045,16.1,-5.294117647058815,50.7,40.2,-2.1897810218978075,20.0,13.0,15.04424778761062,10.88,-0.09182736455463081,5.87,-3.9279869067103124,4.35,3.5714285714285587,0.66,15.789473684210531,3925,4.862409831685821
Switzerland,2000,8.123999999999999,9.3,20.1,-4.285714285714281,15.6,-3.105590062111807,49.2,39.5,-1.7412935323383172,21.5,14.1,8.461538461538453,10.79,-0.8272058823529549,5.65,-3.7478705281090208,4.42,1.6091954022988464,0.71,7.575757575757569,4012,2.216560509554144
Switzerland,2005,11.319,8.0,17.0,-15.422885572139311,13.3,-14.743589743589736,49.8,40.2,1.7721518987341867,25.3,16.7,18.439716312056742,11.21,3.892493049119561,5.6,-0.8849557522124019,4.78,8.144796380090513,0.84,18.309859154929576,4040,0.6979062811565351
Switzerland,2010,10.472,1.1,2.3,-86.47058823529412,1.8,-86.46616541353383,59.3,48.3,20.149253731343265,37.3,24.9,49.10179640718562,13.44,19.892952720784997,5.92,5.714285714285716,6.28,31.380753138075313,1.24,47.61904761904763,4010,-0.7425742574257432
Syria,1980,16.646,50.1,35.7,13.333333333333353,7.3,25.86206896551724,11.7,4.7,56.666666666666664,2.5,1.5,50.0,2.71,35.5,1.91,34.50704225352113,0.72,35.849056603773576,0.08,59.999999999999986,2576,16.772438803263825
Syria,1985,10.444,40.6,39.3,10.084033613445364,8.1,10.95890410958904,16.0,4.8,2.127659574468077,4.1,2.6,73.33333333333334,3.5,29.151291512915133,2.44,27.748691099476442,0.93,29.166666666666675,0.13,62.5,3076,19.40993788819876
Syria,1990,47.274,31.7,42.7,8.65139949109417,8.9,9.876543209876543,20.4,4.9,2.083333333333348,5.1,3.3,26.923076923076916,4.22,20.571428571428573,2.94,20.491803278688515,1.12,20.430107526881724,0.17,30.76923076923077,3749,21.87906371911574
Syria,1995,9.732000000000001,23.4,48.8,14.28571428571428,10.7,20.22471910112358,22.0,6.0,22.448979591836714,5.8,3.8,15.15151515151516,4.76,12.796208530805696,3.34,13.605442176870742,1.22,8.92857142857142,0.19,11.764705882352944,4609,22.939450520138706
Syria,2000,16.738,17.4,56.7,16.188524590163954,12.7,18.691588785046733,20.4,5.7,-4.999999999999993,5.5,3.7,-2.631578947368407,4.88,2.521008403361358,3.56,6.586826347305386,1.14,-6.557377049180335,0.18,-5.263157894736848,5686,23.3673247993057
Syria,2005,27.325,16.5,53.0,-6.5255731922398645,31.0,144.09448818897638,25.1,9.5,66.66666666666666,5.4,3.6,-2.7027027027027084,5.86,20.081967213114773,4.3,20.78651685393258,1.38,21.052631578947366,0.18,0.0,7057,24.111853675694682
Syria,2010,3.44,16.3,46.7,-11.886792452830186,36.2,16.774193548387096,30.6,17.1,80.0,6.4,4.3,19.444444444444443,6.72,14.675767918088734,4.69,9.069767441860478,1.82,31.8840579710145,0.21,16.666666666666675,8780,24.415473997449343
Taiwan,1980,39.021,21.3,45.0,-1.098901098901095,38.7,1.0443864229765065,24.1,13.9,25.225225225225234,9.7,4.8,49.99999999999998,5.48,30.476190476190478,3.47,27.10622710622712,1.72,33.33333333333333,0.29,61.111111111111114,7412,19.33666076316214
Taiwan,1985,45.816,14.8,40.6,-9.777777777777775,33.5,-13.436692506459957,32.7,19.0,36.690647482014384,11.9,5.3,10.416666666666675,6.67,21.71532846715327,4.07,17.291066282420744,2.26,31.39534883720929,0.34,17.24137931034484,8708,17.485159201295186
Taiwan,1990,36.54,9.5,34.9,-14.039408866995085,28.2,-15.820895522388057,41.3,24.3,27.89473684210526,14.3,5.7,7.547169811320753,7.79,16.791604197901044,4.57,12.285012285012286,2.82,24.778761061946895,0.4,17.647058823529417,9910,13.803399173174103
Taiwan,1995,29.664,5.4,28.4,-18.624641833810884,22.6,-19.85815602836879,47.5,28.3,16.46090534979423,18.7,6.5,14.035087719298245,8.89,14.120667522464704,4.99,9.19037199124726,3.39,20.21276595744681,0.5,25.0,10861,9.596367305751773
Taiwan,2000,21.57,2.5,21.3,-24.99999999999999,16.9,-25.221238938053105,52.3,30.8,8.833922261484094,23.9,7.2,10.769230769230775,9.88,11.136107986501687,5.33,6.813627254509025,3.93,15.92920353982301,0.62,24.0,11775,8.415431359911608
Taiwan,2005,17.191,1.0,14.9,-30.046948356807512,13.5,-20.118343195266263,50.3,32.9,6.818181818181812,33.8,8.9,23.611111111111114,11.01,11.437246963562743,5.63,5.628517823639778,4.52,15.012722646310417,0.85,37.09677419354838,12840,9.044585987261144
Taiwan,2010,23.344,0.5,9.7,-34.89932885906041,8.8,-34.81481481481481,50.3,34.5,4.863221884498481,39.5,9.2,3.3707865168539186,11.72,6.448683015440526,5.83,3.5523978685612745,4.92,8.849557522123908,0.98,15.294117647058814,13483,5.007788161993765
Thailand,1980,27.205,18.4,71.2,3.1884057971014457,2.5,-45.65217391304347,7.3,2.5,25.0,3.2,3.2,88.23529411764707,2.87,29.27927927927927,2.28,27.37430167597763,0.46,27.77777777777779,0.13,85.7142857142857,16524,18.77515813686026
Thailand,1985,45.178,14.6,72.2,1.404494382022481,4.1,63.99999999999999,9.4,3.9,56.00000000000001,3.9,3.6,12.5,3.53,22.996515679442496,2.8,22.807017543859654,0.58,26.08695652173911,0.15,15.384615384615374,19654,18.942144759138223
Thailand,1990,45.929,12.1,72.1,-0.13850415512466352,7.2,75.609756097561,10.5,4.8,23.076923076923084,5.2,4.7,30.555555555555557,4.17,18.130311614730886,3.27,16.785714285714292,0.7,20.68965517241379,0.2,33.33333333333335,23333,18.71883586038465
Thailand,1995,7.955999999999999,11.0,70.9,-1.664355062413303,13.5,87.5,12.6,6.2,29.166666666666675,5.5,4.8,2.127659574468077,4.75,13.90887290167866,3.75,14.678899082568808,0.79,12.857142857142879,0.21,4.999999999999982,27583,18.214545922084604
Thailand,2000,27.526,12.3,66.5,-6.205923836389293,19.1,41.481481481481495,15.5,7.5,20.967741935483875,5.7,4.8,0.0,5.29,11.368421052631582,4.13,10.133333333333328,0.95,20.253164556962023,0.21,0.0,31038,12.525831127868624
Thailand,2005,15.626,5.9,60.2,-9.473684210526311,19.8,3.6649214659685736,20.4,10.2,35.999999999999986,13.4,10.9,127.08333333333334,6.85,29.489603024574663,4.73,14.527845036319631,1.64,72.63157894736842,0.49,133.33333333333334,33513,7.974096269089492
Thailand,2010,19.267,2.8,53.3,-11.461794019933569,20.3,2.5252525252525304,29.7,17.2,68.62745098039215,14.2,11.4,4.587155963302747,7.88,15.03649635036497,5.22,10.359408033826622,2.15,31.09756097560976,0.51,4.081632653061229,35973,7.340435055053263
Trinidad and Tobago,1980,2.7249999999999988,1.1,70.4,-3.1636863823933936,42.0,-0.4739336492891044,25.3,4.2,16.666666666666675,3.2,2.5,56.25,7.11,9.216589861751157,5.93,6.082289803220031,1.07,27.380952380952394,0.11,57.14285714285714,402,11.977715877437323
Trinidad and Tobago,1985,-16.71,2.4,63.2,-10.22727272727273,47.5,13.095238095238093,31.1,6.4,52.38095238095237,3.3,2.7,8.000000000000007,7.73,8.72011251758087,6.28,5.90219224283306,1.33,24.29906542056075,0.12,9.090909090909083,469,16.666666666666675
Trinidad and Tobago,1990,17.612000000000002,2.8,56.4,-10.759493670886078,46.8,-1.473684210526327,37.0,10.0,56.25,3.8,3.0,11.111111111111093,8.25,6.727037516170764,6.47,3.025477707006363,1.64,23.308270676691723,0.14,16.666666666666675,513,9.38166311300639
Trinidad and Tobago,1995,34.617000000000004,1.9,50.0,-11.347517730496449,43.3,-7.478632478632474,43.5,15.8,58.00000000000001,4.6,3.6,19.999999999999996,8.85,7.272727272727275,6.63,2.472952086553315,2.05,25.0,0.16,14.28571428571428,561,9.35672514619883
Trinidad and Tobago,2000,38.957,1.2,42.9,-14.200000000000001,38.1,-12.009237875288669,50.0,24.8,56.96202531645569,5.8,4.6,27.777777777777768,9.46,6.892655367231648,6.74,1.6591251885369473,2.51,22.4390243902439,0.21,31.25,610,8.734402852049916
Trinidad and Tobago,2005,22.793999999999997,0.9,37.2,-13.286713286713281,33.7,-11.548556430446189,54.5,37.1,49.5967741935484,7.4,5.8,26.086956521739136,10.07,6.448202959830862,6.81,1.0385756676557722,2.99,19.123505976095643,0.26,23.809523809523814,659,8.03278688524589
Trinidad and Tobago,2010,14.176,0.7,32.5,-12.634408602150549,30.1,-10.682492581602377,56.6,53.5,44.204851752021554,10.2,8.0,37.93103448275863,10.78,7.050645481628592,6.87,0.8810572687224738,3.55,18.729096989966543,0.36,38.46153846153846,717,8.801213960546272
Tunisia,1980,22.845,68.9,18.9,79.99999999999999,8.7,93.33333333333331,10.2,5.5,48.64864864864864,2.1,1.3,62.5,2.31,59.31034482758621,1.56,64.2105263157895,0.67,48.88888888888889,0.07,75.00000000000003,2142,15.409482758620685
Tunisia,1985,13.565999999999999,62.4,20.8,10.052910052910068,10.3,18.39080459770117,13.6,7.3,32.72727272727272,3.2,2.0,53.84615384615383,2.97,28.57142857142858,1.94,24.35897435897436,0.92,37.31343283582089,0.11,57.14285714285714,2573,20.121381886087764
Tunisia,1990,25.327,52.3,26.2,25.96153846153846,13.7,33.00970873786406,17.4,9.2,26.027397260273965,4.1,2.7,35.00000000000001,3.8,27.94612794612794,2.49,28.350515463917535,1.17,27.173913043478247,0.13,18.181818181818187,3073,19.43256898561989
Tunisia,1995,26.231,43.1,30.2,15.267175572519086,16.5,20.43795620437956,21.0,10.8,17.391304347826097,5.6,3.7,37.037037037037024,4.64,22.10526315789474,3.0,20.48192771084336,1.46,24.786324786324787,0.19,46.153846153846146,3602,17.214448421737714
Tunisia,2000,20.357,34.0,33.8,11.920529801324498,18.9,14.545454545454529,25.5,12.8,18.518518518518512,6.6,4.4,18.918918918918926,5.47,17.88793103448276,3.51,16.999999999999993,1.74,19.17808219178083,0.22,15.789473684210531,4128,14.602998334258753
Tunisia,2005,22.722,25.8,36.5,7.98816568047338,21.0,11.111111111111116,28.3,13.8,7.8125,9.4,6.2,40.90909090909089,6.36,16.27056672760514,3.99,13.675213675213694,2.06,18.39080459770115,0.31,40.90909090909092,4752,15.116279069767447
Tunisia,2010,11.201,19.6,36.3,-0.5479452054794609,21.3,1.4285714285714235,30.0,14.2,2.898550724637672,14.1,9.2,48.38709677419353,7.3,14.779874213836464,4.38,9.774436090225546,2.46,19.41747572815533,0.47,51.61290322580645,5463,14.962121212121215
Turkey,1980,18.596,47.5,39.1,11.714285714285722,29.4,18.548387096774178,9.6,5.2,26.82926829268295,3.9,2.5,92.30769230769229,3.19,26.58730158730158,2.39,20.70707070707072,0.68,41.66666666666667,0.13,116.6666666666667,16369,13.998189288947692
Turkey,1985,23.599999999999998,35.3,47.9,22.50639386189257,38.0,29.25170068027212,4.9,2.8,-46.15384615384615,11.8,7.6,204.0,4.31,35.10971786833854,2.99,25.10460251046025,0.94,38.23529411764704,0.39,200.0,19467,18.92601869387256
Turkey,1990,18.751,29.7,49.6,3.549060542797511,41.6,9.473684210526322,9.1,5.2,85.71428571428574,11.6,7.5,-1.3157894736842035,4.82,11.832946635730867,3.31,10.702341137123739,1.13,20.21276595744681,0.38,-2.564102564102566,22871,17.48600195202137
